osquery,xz-5.2.2_200.sierra.bottle.tar.gz,95db3776f168bbd5eadf047e47f860dc308d96ae80940ce41fe400562b02d96e
osquery,xz-5.2.2_200.x86_64_linux.bottle.tar.gz,7dd32d61f232f05359ceb52ccb0594c64c1c6d6a8f2532b4627625f4567026d6
osquery,yara-3.7.1_200.sierra.bottle.tar.gz,6bbcc74e694c2d49d9d9f5d2dfd8383a4210ac0905a1778913a168462aa7ee43
osquery,yara-3.7.1_200.x86_64_linux.bottle.tar.gz,d76fee94374de3b227e16c969a6814f0639437db86ef16f3a6fc02eea889617e
osquery,zlib-1.2.11.high_sierra.bottle.tar.gz,30548658b43cf66979f2756680fbb32d3c19c967e478ceea22d07f536b22bbce
osquery,zlib-1.2.11.x86_64_linux.bottle.tar.gz,6f604280b9e056da163b81cef3076b2e39bbd2b8d3cc8c36d27c19c472c760a4
osquery,zlib-legacy-1.2.3_200.x86_64_linux.bottle.tar.gz,43f85be447d9c46beb938fc429aa6298bc400b8d43e965a27fb3541097e1c67a
osquery,zstd-1.2.0_200.sierra.bottle.tar.gz,dbd2b877c0a5a4d6e76ebcc5a2b72b510573ed8027f4c5b9aeccd4297b366eb4
osquery,zstd-1.2.0_200.x86_64_linux.bottle.tar.gz,e30994deb83d33093fc4aab3a8cdf0c99c91b6da1e0281317a616d19f5bafdda
osquery,zzuf-0.15-osx-r2_200.sierra.bottle.tar.gz,8641ceb33aff772847483491064fd02c779d374442a11c668b9a1880dd9017f4
osquery,zzuf-0.15-osx-r2_200.x86_64_linux.bottle.tar.gz,8b7b3437c5dd30fa2d41bcb46d2ec3970efb38a7c26a5eadef0e9eda4e9869a3
